Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  └── scale_activation | 13.300us      | 13.300us  | 0.000ns        | 0.000ns   | 15.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.270ms       | 5.058ms   | 0.000ns        | 0.000ns   | 3.35 Mb   | 0 b      | 168.59MFLOPs | 53.76K     | 1    
   │  │  │  │  └── 1                | 171.700us     | 503.850us | 0.000ns        | 0.000ns   | 3.35 Mb   | 0 b      | 0 FLOPs      | 224.00     | 1    
   │  ├── 12                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.007ms       | 4.005ms   | 0.000ns        | 0.000ns   | 20.10 Mb  | 0 b      | 236.03MFLOPs | 75.26K     | 1    
   │  │  │  │  ├── 1                | 338.400us     | 1.006ms   | 0.000ns        | 0.000ns   | 20.10 Mb  | 0 b      | 0 FLOPs      | 1.34K      | 1    
   │  │  │  │  └── 2                | 135.300us     | 135.300us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 997.100us     | 3.964ms   | 0.000ns        | 0.000ns   | 20.10 Mb  | 0 b      | 18.97MFLOPs  | 6.05K      | 1    
   │  │  │  │  ├── 1                | 320.900us     | 951.117us | 0.000ns        | 0.000ns   | 20.10 Mb  | 0 b      | 0 FLOPs      | 1.34K      | 1    
   │  │  │  │  └── 2                | 254.700us     | 254.700us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 330.000us     | 1.008ms   | 0.000ns        | 0.000ns   | 42.01 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 709.900us     | 2.813ms   | 0.000ns        | 0.000ns   | 26.25 Kb  | 0 b      | 1.81MFLOPs   | 113.06K    | 1    
   │  │  │  │  ├── fc2              | 503.200us     | 1.987ms   | 0.000ns        | 0.000ns   | 105.00 Kb | 0 b      | 1.81MFLOPs   | 113.57K    | 1    
   │  │  │  │  ├── activation       | 17.600us      | 28.900us  | 0.000ns        | 0.000ns   | 10.50 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 12.200us      | 12.200us  | 0.000ns        | 0.000ns   | 21.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
